,Date,Time,mavlink_system_time_t.time_unix_usec,mavlink_system_time_t.time_boot_ms,mavlink_scaled_pressure_t.press_abs,mavlink_scaled_pressure_t.press_diff,mavlink_scaled_pressure_t.temperature,mavlink_power_status_t.Vcc,mavlink_power_status_t.Vservo,mavlink_attitude_t.roll,mavlink_attitude_t.pitch,mavlink_attitude_t.yaw,mavlink_attitude_t.rollspeed,mavlink_attitude_t.pitchspeed,mavlink_attitude_t.yawspeed,mavlink_ahrs_t.omegaIx,mavlink_ahrs_t.omegaIy,mavlink_ahrs_t.omegaIz,mavlink_ahrs_t.accel_weight,mavlink_ahrs_t.renorm_val,mavlink_ahrs_t.error_rp,mavlink_ahrs_t.error_yaw,mavlink_global_position_int_t.lat,mavlink_global_position_int_t.lon,mavlink_global_position_int_t.alt,mavlink_global_position_int_t.relative_alt,mavlink_global_position_int_t.vx,mavlink_global_position_int_t.vy,mavlink_global_position_int_t.vz,mavlink_wind_t.direction,mavlink_wind_t.speed,mavlink_wind_t.speed_z,mavlink_servo_output_raw_t.servo1_raw,mavlink_servo_output_raw_t.servo2_raw,mavlink_servo_output_raw_t.servo3_raw,mavlink_servo_output_raw_t.servo4_raw,mavlink_servo_output_raw_t.servo5_raw,mavlink_servo_output_raw_t.servo6_raw,mavlink_servo_output_raw_t.servo7_raw,mavlink_servo_output_raw_t.servo8_raw,mavlink_servo_output_raw_t.servo9_raw,mavlink_servo_output_raw_t.servo10_raw,mavlink_servo_output_raw_t.servo11_raw,mavlink_servo_output_raw_t.servo12_raw,mavlink_servo_output_raw_t.servo13_raw,mavlink_servo_output_raw_t.servo14_raw,mavlink_servo_output_raw_t.servo15_raw,mavlink_servo_output_raw_t.servo16_raw,mavlink_vfr_hud_t.airspeed,mavlink_vfr_hud_t.groundspeed,mavlink_vfr_hud_t.climb,mavlink_vfr_hud_t.heading,mavlink_vfr_hud_t.throttle,mavlink_gps_raw_int_t.satellites_visible,mavlink_nav_controller_output_t.nav_roll,mavlink_nav_controller_output_t.nav_pitch,mavlink_nav_controller_output_t.alt_error,mavlink_nav_controller_output_t.aspd_error,mavlink_nav_controller_output_t.xtrack_error,mavlink_nav_controller_output_t.nav_bearing,mavlink_nav_controller_output_t.target_bearing
80883,9/12/2019, 10:02:43 ,1568260000000000.0,1680350,902.7295,0.4897939,5822,5014,4904,0.2991749,-0.005076317,2.404002,-0.13992870000000002,-0.04960197,0.17290550000000002,-0.002760157,-0.001994333,-0.001512915,0,0,0.0313914,0.3114792,-7.0354022,106.9235572,1025440,101376,-1004,1227,152,-168.2636,5.146237999999999,0.0,1500,1674,1500,1440,1420,1382,0,0,0,0,0,0,0,0,0,0,10.09228,15.965079999999999,-0.8554518,138,49,22,-3.91,1.29,-1.56,-706.1115,8.30545,-170,-170
80897,9/12/2019, 10:02:44 ,1568260000000000.0,1680690,902.7548,0.4933826,5819,5095,5003,0.2626558,-0.02542185,2.444698,-0.2078641,0.07418533,0.1007956,-0.0027573109999999997,-0.001994389,-0.001511624,0,0,0.02775516,0.3043729,-7.0354286,106.9235873,1024930,100868,-1045,1177,152,-168.4586,5.128922,0.0,1517,1668,1516,1435,1429,1395,0,0,0,0,0,0,0,0,0,0,10.34801,15.81299,-1.872838,140,51,22,-4.68,1.94,-1.04,-703.0659,5.941612,-167,-167
80916,9/12/2019, 10:02:44 ,1568260000000000.0,1681070,902.8375,0.49647709999999995,5819,5090,4988,0.06956378,-0.0324447,2.5298979999999998,-0.3566581,0.01931228,0.10874280000000001,-0.0027513109999999998,-0.001991493,-0.001508979,0,0,0.02323163,0.30117059999999996,-7.0354597,106.9236201,1024520,100457,-1081,1138,66,-168.593,5.117771,0.0,1531,1678,1524,1431,1437,1406,0,0,0,0,0,0,0,0,0,0,9.834616,15.685870000000001,-0.7680463000000001,143,53,22,-4.5,2.78,-0.4,-714.4373,2.202713,-162,-162
80930,9/12/2019, 10:02:44 ,1568260000000000.0,1681394,902.8772,0.4770479,5816,5025,4983,0.02668991,-0.01161705,2.560236,-0.35688220000000004,0.196366,0.06700944,-0.0027441979999999998,-0.001986281,-0.001504124,0,0,0.02289659,0.2976897,-7.0354858,106.9236464,1024360,100299,-1096,1124,40,-168.703,5.108788,0.0,1551,1683,1540,1425,1448,1422,0,0,0,0,0,0,0,0,0,0,10.07736,15.703510000000001,-1.463914,146,55,22,-3.39,2.92,-0.28,-716.0377,0.8253708000000001,-159,-159
80943,9/12/2019, 10:02:45 ,1568260000000000.0,1681671,902.9033,0.2735898,5815,5056,4983,0.04202529,-0.01073543,2.575336,0.3298457,-0.06603028,0.04647252,-0.002736755,-0.001981192,-0.001501793,0,0,0.01846999,0.2950764,-7.0355120,106.9236724,1024280,100217,-1105,1118,-16,-168.7408,5.105983999999999,0.0,1571,1673,1540,1419,1459,1438,0,0,0,0,0,0,0,0,0,0,9.919734,15.72882,-1.164403,147,55,22,-1.12,2.99,-0.23,-723.9346,-1.067032,-156,-156
80956,9/12/2019, 10:02:45 ,1568260000000000.0,1681974,902.8417,0.3990178,5813,5080,4957,0.1288693,-0.008937767,2.582161,0.11063869999999999,0.1280505,-0.004923592,-0.0027360929999999998,-0.001980177,-0.001503073,0,0,0.01723663,0.2839722,-7.0355405,106.9237003,1024460,100392,-1129,1113,-107,-168.7656,5.103754,0.0,1550,1684,1548,1425,1447,1422,0,0,0,0,0,0,0,0,0,0,8.192946000000001,15.85926,-1.3722809999999999,147,55,22,0.45,2.78,-0.37,-724.2764,-2.195602,-153,-153
80975,9/12/2019, 10:02:45 ,1568260000000000.0,1682313,902.8265,0.4668842000000001,5813,5098,4969,0.1506926,0.0301455,2.5935900000000003,-0.0772213,0.09362242,0.02118026,-0.0027474879999999998,-0.0019875120000000003,-0.001509626,0,0,0.01675333,0.2667159,-7.0355957,106.9237518,1024890,100824,-1158,1057,-97,-168.7861,5.102715,0.0,1559,1657,1524,1423,1452,1429,0,0,0,0,0,0,0,0,0,0,8.996780000000001,15.80361,2.579207,148,54,22,3.64,2.23,-0.76,-751.8312,-4.554893,-147,-147
80989,9/12/2019, 10:02:46 ,1568260000000000.0,1682592,902.7657,0.36038020000000004,5810,5099,4991,0.1606785,0.025305599999999998,2.598679,0.09311521,-0.03811382,0.00023693099999999999,-0.0027498509999999998,-0.001988133,-0.00151192,0,0,0.01477941,0.2538018,-7.0356227,106.9237755,1025080,101019,-1168,1024,-62,-168.8324,5.098898999999999,0.0,1552,1657,1516,1425,1448,1423,0,0,0,0,0,0,0,0,0,0,8.729550999999999,15.6544,0.8560431999999999,148,53,22,4.81,1.98,-0.94,-748.6265,-5.341057,-144,-144
81002,9/12/2019, 10:02:46 ,1568260000000000.0,1682891,902.7005,0.4165214,5809,5096,4981,0.19948039999999997,0.0380918,2.6036,0.01445165,0.07581510000000001,-0.01679444,-0.0027427379999999998,-0.001982143,-0.001507215,0,0,0.01365408,0.2385452,-7.0356543,106.9238021,1025140,101077,-1176,990,10,-168.8951,5.094834,0.0,1572,1640,1508,1419,1460,1439,0,0,0,0,0,0,0,0,0,0,8.959121000000001,15.487210000000001,1.408001,149,52,22,6.77,1.74,-1.07,-742.7479,-6.342667,-140,-140
81015,9/12/2019, 10:02:46 ,1568260000000000.0,1683191,902.7319,0.41503090000000004,5808,5086,4981,0.09982485,0.03439629,2.608318,-0.33154959999999994,-0.1325155,0.03941261,-0.002733969,-0.001973973,-0.001501334,0,0,0.01271146,0.22914250000000003,-7.0356820,106.9238248,1025130,101061,-1175,965,0,-168.9934,5.0882309999999995,0.0,1599,1658,1508,1411,1474,1460,0,0,0,0,0,0,0,0,0,0,8.563682,15.31236,1.087782,149,51,22,8.059999000000001,1.73,-1.05,-729.7716,-7.110458,-136,-136
81028,9/12/2019, 10:02:47 ,1568260000000000.0,1683513,902.7856,0.37236579999999997,5807,5099,4875,0.07756556,0.0047039890000000004,2.625814,-0.02660071,0.003718257,0.13061140000000002,-0.002733479,-0.001972575,-0.001498896,0,0,0.01330474,0.2252759,-7.0357116,106.9238488,1025090,101020,-1170,960,49,-169.0816,5.083239,0.0,1612,1662,1508,1407,1482,1471,0,0,0,0,0,0,0,0,0,0,8.65736,15.17644,0.2921551,149,51,22,10.9,1.69,-1.05,-699.3582,-7.470623,-134,-134
81046,9/12/2019, 10:02:47 ,1568260000000000.0,1683831,902.7582,0.4292271,5805,5114,5010,0.09131487,0.00164431,2.654114,-0.11857069999999999,-0.0369748,0.10317609999999999,-0.002726024,-0.001965265,-0.001494173,0,0,0.01731809,0.21166910000000003,-7.0357390,106.9238710,1024970,100903,-1166,952,50,-169.1409,5.079459,0.0,1631,1670,1508,1401,1492,1486,0,0,0,0,0,0,0,0,0,0,8.819475,15.084929999999998,0.1906011,151,51,22,15.88,1.87,-0.87,-686.0735,-7.717312,-127,-127
81059,9/12/2019, 10:02:47 ,1568260000000000.0,1684151,902.7642,0.4709195,5804,5091,5000,0.10505899999999999,-0.01225436,2.695895,0.4000907,0.05064091,0.1780572,-0.002723444,-0.001962676,-0.001492616,0,0,0.01799644,0.199027,-7.0357682,106.9238945,1024890,100824,-1162,943,40,-169.1451,5.079671,0.0,1624,1674,1516,1403,1488,1481,0,0,0,0,0,0,0,0,0,0,9.358235,14.965679999999999,-0.5440348,154,52,23,18.45,1.95,-0.79,-676.6088,-7.462547,-123,-123
81073,9/12/2019, 10:02:47 ,1568260000000000.0,1684490,902.7646,0.39837209999999995,5803,5078,4981,0.19830720000000002,0.02030834,2.742077,0.1106003,0.1625534,0.09523003,-0.0027224479999999997,-0.001960676,-0.001494465,0,0,0.01450607,0.1785414,-7.0358270,106.9239400,1024610,100541,-1177,869,63,-169.0976,5.082898999999999,0.0,1616,1658,1524,1406,1484,1474,0,0,0,0,0,0,0,0,0,0,9.330475,14.80214,-1.011033,157,52,23,19.83,2.15,-0.62,-674.4392,-6.952869000000001,-119,-119
81091,9/12/2019, 10:02:48 ,1568260000000000.0,1684815,902.8488,0.24804589999999999,5800,5078,5034,0.2163386,0.03032046,2.776812,0.03353596,-0.04058415,0.09789247,-0.002714938,-0.001953709,-0.00149225,0,0,0.01727269,0.1612574,-7.0358568,106.9239608,1024470,100403,-1188,812,70,-169.0518,5.085948,0.0,1617,1662,1524,1405,1484,1475,0,0,0,0,0,0,0,0,0,0,8.676499,14.50738,-1.003541,159,53,23,20.81,2.39,-0.42,-658.5108,-6.0740739999999995,-114,-114
81107,9/12/2019, 10:02:48 ,1568260000000000.0,1685174,902.855,0.2161484,5800,5083,4986,0.40404850000000003,0.04046485,2.846834,0.3188335,0.06316943,0.06868194,-0.002727556,-0.001961986,-0.001501596,0,0,0.01658237,0.13823020000000003,-7.0358842,106.9239785,1024230,100161,-1206,751,111,-169.0083,5.088401999999999,0.0,1569,1673,1548,1420,1458,1437,0,0,0,0,0,0,0,0,0,0,7.41564,14.29411,-1.2955139999999998,161,54,23,21.11,2.74,-0.16,-578.5702,-5.301895,-110,-110
81121,9/12/2019, 10:02:49 ,1568260000000000.0,1685513,902.8862,0.1961829,5797,5083,4986,0.4781137,0.04834932,2.8719240000000004,-0.14673429999999998,0.10929769999999998,0.03258076,-0.002715993,-0.001954174,-0.001495645,0,0,0.01566078,0.11067370000000001,-7.0359172,106.9239969,1023860,99790,-1238,640,133,-169.0143,5.088412,0.0,1545,1684,1572,1427,1445,1418,0,0,0,0,0,0,0,0,0,0,6.0733,13.99254,-0.9306955,163,58,23,20.58,3.07,0.08,-575.7236,-4.784530999999999,-108,-108
81138,9/12/2019, 10:02:49 ,1568260000000000.0,1685830,902.9417,0.26813159999999997,5796,5070,4875,0.4332427,0.07084859,2.899731,-0.33239179999999996,0.1417588,0.0633597,-0.0027120409999999997,-0.001952843,-0.001492825,0,0,0.01226114,0.0837304,-7.0359469,106.9240102,1023510,99440,-1275,521,128,-169.1184,5.084151,0.0,1552,1673,1588,1425,1448,1423,0,0,0,0,0,0,0,0,0,0,5.938184,13.75813,-0.9958027,165,61,23,18.31,3.98,0.73,-580.817,-3.763466,-102,-102
81152,9/12/2019, 10:02:49 ,1568260000000000.0,1686173,902.9292,0.14123210000000003,5795,5082,4959,0.31108309999999995,0.07103475,2.935772,-0.27074879999999996,-0.01905322,0.15525179999999997,-0.0027113109999999997,-0.0019527910000000002,-0.001489326,0,0,0.01257424,0.06928797,-7.0360102,106.9240302,1022970,98900,-1315,346,86,-169.2585,5.079769000000001,0.0,1583,1667,1596,1415,1465,1448,0,0,0,0,0,0,0,0,0,0,6.448722,13.644910000000001,-0.6489505,167,61,23,17.87,4.43,1.03,-591.1869,-3.294968,-98,-98
81166,9/12/2019, 10:02:49 ,1568260000000000.0,1686471,902.9553,0.4055068,5793,5085,4962,0.2462377,0.05518235,2.977528,-0.2888074,0.025190599999999997,0.1127714,-0.0027103509999999997,-0.001953388,-0.0014864770000000002,0,0,0.01519005,0.06616236,-7.0360435,106.9240379,1022770,98708,-1324,296,72,-169.4008,5.0756239999999995,0.0,1600,1674,1596,1410,1475,1462,0,0,0,0,0,0,0,0,0,0,7.127808,13.599870000000001,-0.6109495,169,62,23,18.26,4.66,1.17,-600.1307,-2.981041,-96,-96
81180,9/12/2019, 10:02:50 ,1568260000000000.0,1686790,902.9678,0.41760379999999997,5792,5070,5000,0.193797,0.0537692,3.02537,0.1654592,0.06497639,0.1940004,-0.002705421,-0.001950683,-0.001482414,0,0,0.01949617,0.06889809,-7.0360772,106.9240446,1022630,98561,-1331,248,55,-169.5314,5.072155,0.0,1626,1674,1604,1402,1489,1482,0,0,0,0,0,0,0,0,0,0,8.732107000000001,13.511339999999999,-1.270879,175,64,23,19.35,4.97,1.36,-608.8833,-2.431152,-92,-92
81198,9/12/2019, 10:02:50 ,1568260000000000.0,1687130,902.9749,0.514426,5791,5090,4983,0.33480240000000006,0.06180191,3.08472,0.3017551,0.09876726,0.1280746,-0.0026973590000000003,-0.001945724,-0.0014766170000000002,0,0,0.01832283,0.05718409,-7.0361111,106.9240496,1022570,98507,-1334,162,11,-169.5876,5.070864,0.0,1563,1673,1628,1422,1454,1432,0,0,0,0,0,0,0,0,0,0,9.834325,13.375179999999999,0.159874,178,66,23,19.4,5.26,1.49,-660.0462,-1.4021379999999999,-87,-87
81212,9/12/2019, 10:02:50 ,1568260000000000.0,1687469,902.9641,0.5247086999999999,5789,5085,5027,0.4243593,0.08219906,3.1212619999999998,0.41000410000000004,0.1306769,0.06724107,-0.002696815,-0.001945868,-0.0014755010000000002,0,0,0.01553687,0.030784699999999998,-7.0361448,106.9240520,1022630,98561,-1332,48,-21,-169.6666,5.069197,0.0,1539,1672,1636,1429,1441,1413,0,0,0,0,0,0,0,0,0,0,10.26399,13.27505,0.32330159999999997,180,67,23,17.95,5.21,1.41,-661.8859,-0.9096450999999999,-83,-83
81228,9/12/2019, 10:02:51 ,1568260000000000.0,1687792,902.9445,0.5936437,5787,5088,5010,0.5000998,0.1330956,-3.0795049999999997,-0.255105,0.1435004,0.1294979,-0.0027011879999999998,-0.001950052,-0.001474939,0,0,0.01675627,0.02538983,-7.0362090,106.9240474,1022950,98883,-1310,-199,-54,-169.8422,5.067798000000001,0.0,1521,1659,1644,1434,1431,1398,0,0,0,0,0,0,0,0,0,0,10.34222,13.261370000000001,1.535103,183,67,23,16.78,5.1,1.3,-666.0036,-0.6757736,-81,-81
81246,9/12/2019, 10:02:51 ,1568260000000000.0,1688132,902.9608,0.526698,5785,5078,5012,0.415076,0.1241201,-3.0210779999999997,-0.4461352,-0.03111895,0.23541379999999998,-0.00270889,-0.001956607,-0.00147544,0,0,0.01582289,0.03070259,-7.0362413,106.9240404,1023260,99195,-1283,-324,-112,-170.0178,5.067883999999999,0.0,1533,1648,1628,1431,1438,1408,0,0,0,0,0,0,0,0,0,0,10.13972,13.22615,0.649291,187,65,23,13.9,4.58,0.86,-680.328,-0.47465519999999994,-76,-76
81259,9/12/2019, 10:02:51 ,1568260000000000.0,1688451,902.9185,0.3897138,5784,5057,4957,0.2993639,0.07602212,-2.944227,-0.149071,-0.07740138,0.2611677,-0.0027023090000000004,-0.001952776,-0.0014683810000000002,0,0,0.01564714,0.02660281,-7.0362778,106.9240291,1023780,99712,-1255,-415,-133,-170.1908,5.069314,0.0,1558,1655,1612,1423,1452,1428,0,0,0,0,0,0,0,0,0,0,9.723929,13.218829999999999,0.6281036,191,60,23,13.1,3.95,0.39,-682.7928,-0.5575943,-73,-73
81272,9/12/2019, 10:02:52 ,1568260000000000.0,1688751,902.8596,0.5473694,5783,5082,4959,0.3381337,0.06374849,-2.875632,0.149654,0.09689691,0.2306786,-0.002696644,-0.001949304,-0.0014620770000000002,0,0,0.01385139,0.02414374,-7.0363094,106.9240175,1024130,100066,-1237,-469,-86,-170.3065,5.071453,0.0,1555,1662,1580,1424,1450,1426,0,0,0,0,0,0,0,0,0,0,9.753497,13.240470000000002,2.114811,195,59,23,13.48,3.39,-0.02,-681.8827,-0.6367111,-69,-69
81286,9/12/2019, 10:02:52 ,1568260000000000.0,1689091,902.8425,0.37109759999999997,5780,5096,4986,0.3386491,0.05833745,-2.82445,-0.08920757,0.04526354,0.14223129999999998,-0.002692001,-0.001945915,-0.001457473,0,0,0.0130191,0.02987907,-7.0363403,106.9240042,1024400,100339,-1207,-549,-80,-170.3958,5.073816000000001,0.0,1551,1662,1572,1425,1448,1422,0,0,0,0,0,0,0,0,0,0,9.134924,13.272839999999999,0.46364079999999996,198,58,23,13.33,3.11,-0.22,-681.8138,-0.6774445,-67,-67
81299,9/12/2019, 10:02:52 ,1568260000000000.0,1689350,902.824,0.5215076,5780,5056,4979,0.3357143,0.05380649,-2.781209,-0.03301933,0.1117366,0.10891569999999999,-0.00269074,-0.0019451770000000002,-0.001454709,0,0,0.01813633,0.03436918,-7.0363704,106.9239889,1024630,100567,-1176,-617,-41,-170.4341,5.075365000000001,0.0,1550,1663,1556,1425,1447,1422,0,0,0,0,0,0,0,0,0,0,9.480162,13.28031,0.09432907,201,56,23,13.0,2.71,-0.5,-663.9191,-0.7701796999999999,-64,-64
81317,9/12/2019, 10:02:53 ,1568260000000000.0,1689691,902.7847,0.39184220000000003,5778,5053,4988,0.2964228,0.05985607,-2.746356,-0.05849167,0.01152815,0.1045286,-0.0026872590000000004,-0.001942141,-0.0014502520000000002,0,0,0.02115512,0.03664001,-7.0363974,106.9239731,1024730,100668,-1141,-682,-23,-170.4969,5.078087,0.0,1557,1658,1540,1423,1451,1428,0,0,0,0,0,0,0,0,0,0,9.082915,13.287939999999999,0.781067,203,55,23,12.72,2.4,-0.69,-650.9268,-0.9865111999999999,-58,-58
81330,9/12/2019, 10:02:53 ,1568260000000000.0,1689974,902.8201,0.3866122,5777,5096,4979,0.2896947,0.04821344,-2.722618,-0.08334435,-0.02097918,0.05157658,-0.002687384,-0.0019415320000000002,-0.001447216,0,0,0.02273501,0.03886713,-7.0364237,106.9239560,1024780,100710,-1106,-735,2,-170.5723,5.081837999999999,0.0,1568,1658,1532,1420,1457,1436,0,0,0,0,0,0,0,0,0,0,8.610901,13.32381,0.47314409999999996,204,54,23,12.86,2.37,-0.7,-646.1659999999999,-1.068619,-56,-56
81345,9/12/2019, 10:02:53 ,1568260000000000.0,1690330,902.8246,0.27193259999999997,5775,5085,4928,0.2620723,0.04359187,-2.69274,0.02615276,0.009864036,0.11949739999999999,-0.0026858740000000004,-0.001939749,-0.001440645,0,0,0.02017014,0.03940412,-7.0364796,106.9239140,1024620,100552,-1047,-832,70,-170.6763,5.088977,0.0,1568,1662,1532,1420,1457,1436,0,0,0,0,0,0,0,0,0,0,7.8524,13.365979999999999,-0.4459629,206,54,23,13.43,2.42,-0.64,-639.3112,-1.1520000000000001,-53,-53
81362,9/12/2019, 10:02:54 ,1568260000000000.0,1690652,902.8293,0.326181,5774,5086,5000,0.24835820000000003,0.0379426,-2.660835,-0.07946294,-0.04208195,0.09277056,-0.002691223,-0.001941727,-0.001439191,0,0,0.01669412,0.04471037,-7.0365036,106.9238938,1024440,100377,-1023,-873,73,-170.7681,5.094851,0.0,1584,1665,1540,1415,1466,1449,0,0,0,0,0,0,0,0,0,0,7.651548,13.45845,-1.421296,208,55,23,14.95,2.78,-0.34,-627.8293,-1.147545,-47,-47
81375,9/12/2019, 10:02:54 ,1568260000000000.0,1690951,902.8458,0.190458,5773,5085,4879,0.2263584,0.02419044,-2.632331,0.08342427,-0.05090736,0.13193770000000002,-0.002696562,-0.001945138,-0.001438099,0,0,0.01400387,0.04904936,-7.0365287,106.9238712,1024220,100150,-1000,-913,89,-170.8504,5.100719000000001,0.0,1589,1674,1540,1414,1469,1453,0,0,0,0,0,0,0,0,0,0,7.128494,13.572560000000001,-0.2842965,210,56,24,15.76,3.0,-0.18,-631.2937,-1.066704,-45,-45
81389,9/12/2019, 10:02:54 ,1568260000000000.0,1691231,902.8336,0.33662470000000005,5770,5064,5008,0.18973370000000003,0.02399688,-2.608911,-0.23997039999999997,-0.01154245,0.07710609,-0.002695018,-0.001941789,-0.001433818,0,0,0.01439002,0.05150113,-7.0365515,106.9238493,1024070,100004,-982,-948,40,-170.9318,5.106264,0.0,1613,1677,1548,1406,1482,1472,0,0,0,0,0,0,0,0,0,0,7.65793,13.66417,-0.026648,211,57,24,17.11,3.24,0.0,-657.2809,-0.879425,-42,-42
81402,9/12/2019, 10:02:55 ,1568260000000000.0,1691551,902.8689999999999,0.3670089,5769,5078,4969,0.1902145,0.01957931,-2.577039,0.2519385,-0.01613419,0.1297007,-0.0026890390000000003,-0.001936438,-0.001427545,0,0,0.01433483,0.05760123,-7.0365792,106.9238210,1024040,99976,-955,-991,10,-171.0018,5.111373,0.0,1598,1676,1556,1411,1474,1460,0,0,0,0,0,0,0,0,0,0,8.292174000000001,13.78174,-1.069286,214,57,24,18.05,3.28,0.03,-656.0091,-0.6911469,-39,-39
81417,9/12/2019, 10:02:55 ,1568260000000000.0,1691870,902.8369,0.31650690000000004,5769,5049,4981,0.3941287,0.05707948,-2.487996,0.03833891,0.18042,0.0533736,-0.002685303,-0.0019315089999999999,-0.0014241479999999999,0,0,0.01426035,0.07538816,-7.0366008,106.9237969,1024030,99963,-913,-1044,18,-171.06799999999998,5.115425,0.0,1565,1672,1564,1421,1455,1433,0,0,0,0,0,0,0,0,0,0,8.023769999999999,13.9625,0.3798851,217,59,24,18.96,3.3,0.04,-667.3763,-0.3388443,-36,-36
81435,9/12/2019, 10:02:55 ,1568260000000000.0,1692229,902.8757,0.28799440000000004,5767,5035,4979,0.3014241,0.07181106,-2.459866,-0.4037872,-0.0267513,0.08749021,-0.00268843,-0.001931948,-0.001423,0,0,0.01847375,0.09259159,-7.0366228,106.9237693,1023990,99921,-856,-1116,18,-171.1554,5.122669,0.0,1576,1660,1572,1418,1461,1442,0,0,0,0,0,0,0,0,0,0,7.532427,14.146870000000002,0.2115781,218,59,24,19.42,3.37,0.08,-675.3403,0.19736479999999998,-30,-30
81449,9/12/2019, 10:02:56 ,1568260000000000.0,1692569,902.8273,0.3345067,5765,5053,4933,0.23685789999999998,0.04365618,-2.4249560000000003,0.007071005,-0.03593456,0.1496009,-0.002680507,-0.001925601,-0.001415834,0,0,0.01962451,0.09449128,-7.0366626,106.9237095,1024090,100022,-771,-1203,3,-171.2282,5.130291000000001,0.0,1607,1662,1564,1408,1479,1467,0,0,0,0,0,0,0,0,0,0,7.605289999999999,14.26186,0.5181026,220,57,24,20.56,3.27,0.0,-677.2578,0.5261078,-27,-27
81463,9/12/2019, 10:02:56 ,1568260000000000.0,1692891,902.8694,0.34638209999999997,5764,5054,5003,0.2533426,0.04256672,-2.379381,0.04130299,0.06798547,0.1407534,-0.00268157,-0.001924317,-0.0014140620000000002,0,0,0.01727805,0.09837471,-7.0366799,106.9236807,1024100,100032,-738,-1234,13,-171.3008,5.137446,0.0,1617,1666,1556,1405,1484,1475,0,0,0,0,0,0,0,0,0,0,8.042404,14.38574,-0.8597564,223,57,24,21.54,3.23,-0.03,-676.7834,0.8140335,-25,-25
81477,9/12/2019, 10:02:56 ,1568260000000000.0,1693151,902.8312,0.26934400000000003,5761,5088,4957,0.2706655,0.04315338,-2.337968,0.12255579999999999,0.03820511,0.1469017,-0.002680718,-0.001922974,-0.001411661,0,0,0.01746053,0.10323070000000001,-7.0366976,106.9236487,1024070,100004,-697,-1269,31,-171.3527,5.1433029999999995,0.0,1613,1668,1564,1406,1482,1472,0,0,0,0,0,0,0,0,0,0,7.692538000000001,14.498560000000001,0.13144029999999998,226,57,24,22.82,3.24,-0.02,-676.9818,1.340065,-21,-21
81494,9/12/2019, 10:02:56 ,1568260000000000.0,1693472,902.8635,0.24614009999999997,5761,5066,4930,0.3024622,0.04648283,-2.3033799999999998,0.08801688,0.009575631999999999,0.1106575,-0.0026774259999999997,-0.001919535,-0.001409334,0,0,0.01529391,0.11113889999999998,-7.0367130,106.9236183,1023990,99922,-652,-1310,39,-171.4096,5.148984,0.0,1611,1668,1564,1407,1481,1470,0,0,0,0,0,0,0,0,0,0,7.467355,14.659629999999998,0.7510690999999999,228,58,24,24.79,3.4,0.09999999,-681.2824,2.397545,-16,-16
81507,9/12/2019, 10:02:57 ,1568260000000000.0,1693813,902.8344,0.23438179999999997,5759,5085,4974,0.3200376,0.05855352,-2.271585,-0.1966457,0.031605799999999996,0.06306022,-0.0026815709999999998,-0.00192033,-0.0014090679999999999,0,0,0.01292351,0.11938030000000001,-7.0367283,106.9235840,1023910,99842,-595,-1360,29,-171.4705,5.157625,0.0,1619,1667,1572,1405,1485,1476,0,0,0,0,0,0,0,0,0,0,6.611501,14.936760000000001,0.05424511,230,59,24,25.49,3.48,0.16,-680.5166,2.8519360000000002,-13,-13
81520,9/12/2019, 10:02:57 ,1568260000000000.0,1694091,902.8862,0.04439438,5758,5040,4899,0.2798748,0.05401432,-2.243894,-0.2668605,0.000179487,0.1110547,-0.0026765720000000003,-0.0019166429999999998,-0.0014053579999999998,0,0,0.01161377,0.1264478,-7.0367411,106.9235516,1023880,99813,-550,-1402,16,-171.5084,5.163043,0.0,1639,1668,1572,1399,1496,1493,0,0,0,0,0,0,0,0,0,0,5.536104,15.16666,-0.7680684,231,59,24,26.97,3.53,0.19,-680.7873,3.5978470000000002,-10,-10
81534,9/12/2019, 10:02:57 ,1568260000000000.0,1694413,902.8488,0.1885528,5756,5077,4986,0.2377264,0.0447816,-2.200253,-0.202619,0.04067355,0.1940719,-0.002673656,-0.0019130389999999998,-0.001401468,0,0,0.01247939,0.13327020000000003,-7.0367542,106.9235155,1023850,99787,-516,-1434,22,-171.5749,5.173926,0.0,1658,1669,1564,1393,1507,1507,0,0,0,0,0,0,0,0,0,0,5.955614,15.3525,0.6843954000000001,234,58,24,28.18,3.56,0.21,-690.9576,4.162567,-8,-8
81552,9/12/2019, 10:02:58 ,1568260000000000.0,1694790,902.8981,0.19086889999999998,5755,5101,4998,0.2143826,0.03254184,-2.134929,-0.07743163,0.09853999,0.2393248,-0.0026714359999999997,-0.001911532,-0.0014005089999999999,0,0,0.01085811,0.1429771,-7.0367784,106.9234383,1023900,99832,-444,-1492,-8,-171.6163,5.178221,0.0,1668,1673,1564,1390,1512,1516,0,0,0,0,0,0,0,0,0,0,6.525158,15.53285,-0.4468811,239,58,24,31.65,3.53,0.18,-705.9545,6.251335,-1,-1
81566,9/12/2019, 10:02:58 ,1568260000000000.0,1695090,902.8282,0.22116479999999997,5752,5098,4998,0.24074160000000003,0.04318062,-2.0593790000000003,0.09519303,0.03722932,0.1903175,-0.0026679309999999997,-0.0019080660000000001,-0.001401561,0,0,0.007780605,0.1493797,-7.0367884,106.9233997,1023980,99912,-385,-1522,-34,-171.637,5.177504,0.0,1670,1671,1564,1389,1513,1517,0,0,0,0,0,0,0,0,0,0,6.3601410000000005,15.70977,-0.6996412,243,58,24,32.54,3.47,0.13,-693.123,7.069733,1,1
